time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-07-08 09:30:00-04:00,MLTrader,74e5187889ff4bad90a32abed7233444,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,421dacee3a51441b86fdca23e198aae4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,4d1bc4e348a04c1d9fe707f799743e04,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,6f919a060fb04e6a8f47ec191539b5c0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,4d1bc4e348a04c1d9fe707f799743e04,SPY,buy,market,fill,1,day,0.0,1,stock,387.2699890136719,8666.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,6f919a060fb04e6a8f47ec191539b5c0,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,4921.0,0.0
2022-09-23 09:30:00-04:00,MLTrader,a516a27105144fc29234e4e5d6af2d3e,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-23 09:30:00-04:00,MLTrader,c74bd381444442de9c3b5bc8f7edd5cc,SPY,sell,stop,fill,1,day,0.0,1,stock,367.90648956298827,4921.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,7eaa1568f93640d8949218d54f745219,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,7eaa1568f93640d8949218d54f745219,SPY,sell,market,fill,1,gtc,0.0,1,stock,368.0199890136719,500.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,f049275800a34f59a14053c21c98033d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,f049275800a34f59a14053c21c98033d,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,758.0,0.0
2022-10-25 09:30:00-04:00,MLTrader,94101a3ad43e49f88b9f057d04d71d01,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-25 09:30:00-04:00,MLTrader,0112949f1bf548ef894e2f98cef43734,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,758.0,0.0
2022-10-26 09:30:00-04:00,MLTrader,60b9315e41584ba6918a2a45f8afeca9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-26 09:30:00-04:00,MLTrader,4099ce000f9240a8b6c144c9c707ff6d,SPY,buy,stop,fill,1,day,0.0,1,stock,386.4209884643555,500.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,a376077320ad4bd59969c468582dd876,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,a376077320ad4bd59969c468582dd876,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,443.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,70ad532fa9a949c79b9a39c43d385646,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,0728859f1aa8497d88cdbf4bbaaeae43,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,443.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,bc18159439544e6a939c58e408c87ce3,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,bc18159439544e6a939c58e408c87ce3,SPY,sell,market,fill,1,gtc,0.0,1,stock,406.6099853515625,414.0,0.0
2023-06-02 09:30:00-04:00,MLTrader,809d8c1387494bdfa4bc9d37080e8de7,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
