time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-07-27 09:30:00-04:00,MLTrader,d001c631ba5f420eac65bbc050127b61,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-27 09:30:00-04:00,MLTrader,a007c4252c054c02ab93b858e8a447b7,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,470.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,1bb49d4ea6494d93b9b0effa5d6b3f74,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,1bb49d4ea6494d93b9b0effa5d6b3f74,SPY,sell,market,fill,1,gtc,0.0,1,stock,456.2699890136719,343.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,f67f12ff1a16447a95e6ef39aaa765b6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,f67f12ff1a16447a95e6ef39aaa765b6,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,529.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,925709540cc949c59daa306d60959605,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,925709540cc949c59daa306d60959605,SPY,sell,market,fill,1,gtc,0.0,1,stock,437.54998779296875,805.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,f6f0adbb32314a8b89148eea4defebb4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,f6f0adbb32314a8b89148eea4defebb4,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,1188.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,d5595859726047f8bdc08f08dba18d3f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,d5595859726047f8bdc08f08dba18d3f,SPY,sell,market,fill,1,gtc,0.0,1,stock,426.5799865722656,1853.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,f999f4481f0c4c36b76e4bf9c86b11df,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,f999f4481f0c4c36b76e4bf9c86b11df,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,2699.0,0.0
2023-11-14 09:30:00-05:00,MLTrader,d5d79f8bfbef43e4a4b86cfccaeae70e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,MLTrader,c4b59c52144f421eb60653092976d2a4,SPY,buy,stop,fill,1,day,0.0,1,stock,447.9089859008789,1853.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,97974a3c13864e73bf608d60ea72e22c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,309599f086354b82b86dfd14026028b0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7abb2ed3fa2d436692cd757bd0780b5a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,6b5ebb4767144c0eabc63913ea678d27,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,24886720d04d4064af57d59284130712,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c875e385a0b847bdb1caf8886c152468,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,573c32d7be9a49569c72fa35eb59cc8f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c32094d7a132441d9ff1e0662253445e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,e4f1e63c7fdf46d987c13ff1f22b4689,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,2036138e227944219d0255086f78cd41,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,781546df0f8e4d4dbcff9f69b7d3a5ea,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,db1287ceb8404c66bbf47109e3961ee6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,781546df0f8e4d4dbcff9f69b7d3a5ea,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,5564.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,db1287ceb8404c66bbf47109e3961ee6,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,3035.0,0.0
